age,race,sex,native-country,workclass,education,education-num,occupation,hours-per-week,fnlwgt,capital-gain,capital-loss,marital-status,relationship
33,0,0,39,7,15,1,1,34,20481,0,0,3,4
12,4,0,39,4,9,4,4,39,6178,0,0,4,1
16,4,0,39,4,11,15,4,34,20076,0,0,2,5
6,4,0,39,4,15,1,12,28,8612,0,0,4,3
24,4,1,39,1,9,4,10,31,4133,0,0,2,0
7,4,1,39,4,15,1,13,34,2871,0,0,2,0
3,4,0,39,0,0,12,0,34,1238,0,0,5,4
38,4,1,39,4,11,15,3,34,1465,110,0,2,0
24,4,1,39,6,8,2,5,56,17606,0,0,2,0
4,4,0,39,4,11,15,1,34,3719,0,0,4,3
30,4,1,39,1,9,4,4,34,15665,0,0,2,0
0,3,0,39,0,2,14,0,34,11966,0,0,4,3
29,2,1,39,4,14,6,10,34,13393,0,0,2,0
10,4,1,0,4,4,9,3,34,5569,0,0,4,3
35,4,1,39,5,12,5,4,56,20974,19,0,2,0
20,4,0,39,4,15,1,1,17,13442,47,0,0,4
20,4,1,39,4,11,15,3,34,19658,0,0,4,4
30,4,1,39,6,11,15,5,61,11748,54,0,2,0
34,4,1,39,0,11,15,0,34,6394,0,0,2,0
6,4,0,39,4,9,4,10,34,1505,0,0,4,1
8,4,1,26,4,6,11,3,34,9053,0,0,4,1
1,2,1,39,4,2,14,6,12,8062,0,0,4,3
33,2,0,39,7,11,15,13,34,4752,0,0,6,4
8,4,0,39,5,15,1,1,45,21539,0,0,0,3
15,3,0,0,4,15,1,1,34,8857,0,29,2,5
8,4,0,39,6,8,2,8,39,1166,0,0,2,5
18,1,1,30,2,9,4,12,34,14848,107,0,2,0
30,2,1,39,4,11,15,12,34,8000,0,0,2,0
5,4,1,39,4,11,15,8,12,6133,0,0,2,0
13,4,1,39,1,11,15,1,34,13250,0,0,2,0
9,4,1,39,4,11,15,7,34,8962,0,0,4,3
28,4,1,39,4,15,1,11,66,5859,0,0,0,1
16,2,0,39,4,11,15,12,34,20715,0,0,4,3
72,1,1,39,4,9,4,10,34,19169,0,0,4,1
8,4,1,39,4,15,1,3,34,18766,0,0,2,0
29,4,0,39,4,11,15,1,37,4702,0,15,0,4
36,2,1,39,6,11,15,3,67,4645,62,0,2,0
28,4,1,39,4,15,1,3,93,19299,0,0,0,4
2,4,1,39,8,11,15,5,1,18401,0,0,4,3
25,4,1,39,4,12,5,10,34,5508,0,0,2,0
16,4,1,39,4,0,12,6,34,10,0,0,5,1
35,2,0,39,2,11,15,1,34,20783,0,0,0,4
5,4,1,39,4,11,15,1,34,8007,0,0,4,3
37,4,1,33,7,9,4,4,34,1690,0,0,2,0
18,2,0,39,6,11,15,3,34,18645,0,0,2,5
20,4,1,39,4,11,15,5,23,6162,0,0,2,0
38,4,1,39,4,15,1,11,34,13770,0,0,0,1
23,4,1,39,5,9,4,3,6,3469,0,0,2,0
21,4,0,39,4,15,1,1,34,9038,0,0,0,4
17,4,1,39,4,11,15,3,45,19407,0,36,2,0
1,4,0,39,2,0,12,11,55,4053,0,0,4,3
3,2,0,39,4,11,15,1,34,12166,0,0,4,3
10,4,1,26,4,11,15,7,34,10417,0,0,2,0
39,4,0,41,4,5,10,7,12,4317,0,0,0,1
33,4,0,39,4,11,15,1,34,4915,0,0,5,2
26,4,1,39,4,15,1,14,45,3970,0,0,2,0
36,4,1,39,7,12,5,4,66,8567,0,0,2,0
42,4,0,39,0,11,15,0,34,6960,0,0,2,5
31,4,1,39,4,9,4,6,37,8020,0,0,0,1
10,4,0,0,4,15,1,1,39,9803,0,0,4,1
33,4,1,39,4,14,6,10,45,5781,0,0,2,0
20,4,1,39,4,11,15,5,6,21542,0,0,2,0
0,4,1,39,4,2,14,8,7,16658,0,0,4,3
28,4,1,39,2,12,5,4,45,4677,110,0,2,0
33,4,1,39,4,11,15,7,39,21460,0,0,2,0
6,4,1,39,4,11,15,1,23,19841,0,0,4,3
2,4,0,39,4,15,1,12,17,3101,0,0,4,3
17,4,1,39,6,15,1,4,23,19191,0,0,2,0
50,2,0,39,2,9,4,1,28,7980,100,0,0,4
11,4,0,39,4,15,1,1,25,11491,107,0,2,5
33,2,1,39,4,11,15,6,34,2224,0,0,2,0
17,0,0,39,4,9,4,4,34,20517,0,0,4,3
18,2,0,39,4,2,14,12,34,19325,0,0,4,1
27,1,1,35,6,9,4,4,42,6952,0,0,2,0
36,4,0,39,4,11,15,12,18,9701,0,0,2,5
24,4,1,39,4,11,15,7,35,18532,33,0,4,1
8,4,0,39,4,11,15,1,42,3374,0,0,4,1
29,4,1,39,4,11,15,3,34,5365,0,0,2,0
45,4,0,39,4,11,15,8,78,4136,0,0,0,1
21,4,1,39,6,7,3,12,56,15125,0,0,2,0
15,4,0,39,4,9,4,4,34,16975,0,0,4,1
20,4,0,39,4,1,13,6,34,21335,0,0,0,1
19,4,0,39,4,15,1,13,34,6071,0,0,4,1
9,2,1,39,4,9,4,1,12,19133,0,0,4,1
33,4,0,39,4,15,1,13,29,11927,0,0,0,1
27,2,1,0,4,11,15,3,34,11176,0,0,2,0
1,4,1,39,4,1,13,6,6,17976,0,0,4,3
39,4,1,39,4,9,4,10,34,7457,0,0,2,0
21,4,1,39,4,7,3,1,34,7073,0,0,2,0
21,4,1,39,2,12,5,10,37,18000,0,0,4,1
18,1,1,24,0,14,6,0,39,21489,88,0,4,1
38,4,1,39,4,9,4,1,34,4692,0,0,2,0
42,4,1,39,4,11,15,4,23,6912,0,0,2,0
13,4,1,39,4,11,15,14,45,5309,0,0,2,0
4,4,0,39,4,15,1,10,34,16500,0,0,4,1
25,4,1,39,4,11,15,6,34,5148,0,0,2,0
11,4,0,39,4,7,3,4,37,13465,0,0,0,1
27,4,1,39,2,11,15,11,47,18332,0,0,2,0
12,4,0,4,4,8,2,8,39,13146,0,0,0,4
25,4,0,39,4,8,2,10,34,16099,0,0,5,4
40,4,1,39,4,12,5,13,34,5612,0,0,2,0
13,4,1,39,4,11,15,4,61,17640,0,0,2,0
3,4,1,39,4,15,1,1,34,13823,0,0,4,3
26,4,1,39,2,11,15,3,34,15879,0,0,2,0
5,4,1,39,4,11,15,7,34,17897,0,0,2,0
1,4,1,39,4,1,13,6,3,10576,0,0,4,3
4,4,1,39,4,15,1,3,50,15630,0,0,4,1
10,4,1,39,4,11,15,3,45,4742,0,0,2,0
19,4,1,39,4,6,11,12,45,1038,0,0,2,3
40,4,1,39,1,15,1,1,34,8034,0,0,0,3
9,4,0,39,4,9,4,4,39,10051,0,0,4,1
15,4,1,39,1,9,4,1,28,20698,0,0,2,0
22,4,0,39,4,12,5,10,34,9181,0,0,4,1
20,4,1,39,6,9,4,13,34,19691,0,0,2,0
22,4,0,39,6,11,15,5,45,6550,0,0,2,5
6,4,1,39,4,11,15,7,34,11548,0,0,4,1
11,4,1,39,4,8,2,13,66,6291,0,0,2,0
8,4,1,39,4,15,1,12,36,3464,0,0,4,3
16,4,1,39,4,11,15,3,34,2040,0,0,2,0
12,4,0,39,4,15,1,10,34,1185,0,0,4,1
25,4,1,39,4,9,4,1,23,7651,0,0,0,4
46,4,0,39,4,11,15,1,34,8901,0,0,6,1
25,4,0,39,4,15,1,7,34,16313,0,0,4,1
39,4,1,39,4,11,15,14,34,11399,0,0,0,1
29,4,1,39,4,15,1,4,56,4420,0,0,2,0
12,4,0,39,4,15,1,10,29,17520,0,0,0,3
19,2,0,39,4,11,15,1,34,10482,0,0,5,4
10,4,1,39,4,9,4,12,39,17539,0,9,4,1
14,4,0,22,4,11,15,8,75,12917,0,0,3,1
29,2,1,39,7,9,4,10,34,19382,0,0,2,0
22,0,0,39,4,15,1,1,34,20459,0,0,3,4
42,4,1,39,4,15,1,4,3,456,0,0,2,0
14,4,1,39,4,11,15,3,34,17779,0,0,2,0
0,4,0,39,4,2,14,12,15,3611,0,0,4,3
17,4,1,39,2,15,1,8,42,19106,0,0,4,1
42,4,1,39,4,6,11,7,34,4558,0,0,2,0
22,4,1,39,6,11,15,4,34,19154,0,0,2,0
4,4,1,39,0,15,1,0,23,179,0,0,4,3
10,4,0,5,4,9,4,1,34,10684,0,0,2,5
4,4,0,39,7,15,1,8,1,8245,0,0,4,3
36,4,0,39,4,11,15,1,34,13648,0,0,0,1
9,4,1,39,4,9,4,8,34,4632,0,0,4,3
5,4,1,39,4,15,1,12,28,2957,0,0,4,3
18,4,1,39,5,12,5,1,45,7424,0,0,2,0
24,1,1,24,4,9,4,4,34,10722,0,0,2,0
0,4,1,39,0,0,12,0,3,4767,0,0,4,2
6,4,0,39,4,8,2,8,6,3181,0,0,4,3
26,4,1,39,4,9,4,4,56,13799,0,0,5,4
18,2,1,39,7,11,15,11,34,17213,0,0,2,0
31,4,1,39,4,9,4,10,30,16429,0,0,3,1
4,2,1,39,4,15,1,1,45,9485,0,0,4,3
22,4,0,39,4,13,0,8,3,16312,0,0,4,1
27,4,1,39,2,9,4,10,45,7782,0,0,2,0
39,2,0,39,1,15,1,1,34,602,0,0,0,1
9,4,0,33,0,0,12,0,34,2991,0,0,5,2
44,4,0,39,1,12,5,10,34,8581,0,0,6,4
9,4,0,39,4,1,13,1,34,14774,0,0,0,3
4,4,1,39,4,11,15,7,34,3360,0,0,4,3
34,4,0,26,0,3,8,0,34,6923,0,0,5,4
12,4,0,39,4,15,1,12,34,5916,0,0,4,3
15,4,1,39,4,11,15,3,42,5897,0,0,2,0
51,4,1,39,4,4,9,12,14,18565,0,0,3,1
9,4,1,39,7,15,1,11,34,6089,0,0,4,3
47,4,0,39,4,15,1,4,1,14159,0,0,6,1
21,4,0,39,2,12,5,10,56,4880,0,62,4,1
12,4,1,39,4,11,15,12,56,16766,0,0,2,0
34,4,0,39,4,11,15,4,34,63,0,0,4,2
15,4,1,26,4,4,9,5,56,16201,0,0,5,2
14,4,1,39,4,12,5,12,34,7748,0,0,2,0
11,2,1,39,2,9,4,11,36,3897,0,0,2,0
22,4,0,39,4,9,4,10,12,7115,110,0,2,5
35,4,1,39,4,11,15,7,34,4066,32,0,2,0
28,4,1,39,1,9,4,10,39,16871,0,0,2,0
25,4,1,39,6,1,13,5,56,13560,0,0,2,0
19,4,1,2,4,15,1,3,34,4085,0,0,2,0
13,4,1,39,4,11,15,14,34,2919,0,0,2,0
52,4,0,39,4,15,1,1,16,3568,0,0,6,1
39,1,1,30,2,14,6,1,34,10357,0,0,2,0
37,4,0,39,4,11,15,7,34,9112,0,0,2,5
13,2,0,39,4,7,3,7,34,12550,0,0,4,4
30,4,1,26,4,4,9,6,34,9132,0,0,2,0
44,2,1,39,6,11,15,14,34,15366,0,0,2,0
10,1,0,35,4,9,4,4,34,19140,0,0,2,5
25,4,0,39,2,12,5,10,28,802,0,30,4,1
14,4,1,39,4,11,15,3,50,8186,0,0,2,0
31,4,0,39,4,11,15,1,34,11818,0,0,6,4
30,4,1,39,4,15,1,6,34,11595,0,0,2,0
27,4,0,26,4,9,4,10,39,17113,0,0,4,1
11,4,1,39,6,9,4,11,34,1033,0,0,4,3
11,2,0,39,0,15,1,0,34,4770,0,0,4,3
27,4,1,39,0,5,10,0,17,7802,0,0,2,0
20,4,1,39,4,11,15,3,34,4661,0,0,2,0
12,3,0,4,4,11,15,8,34,4810,0,0,3,1
29,4,1,39,2,15,1,11,66,5282,0,0,2,0
29,4,0,39,4,15,1,4,34,12523,0,0,0,1
29,4,1,26,0,4,9,0,34,13916,0,0,2,0
14,4,1,39,4,11,15,1,39,18109,0,0,5,1
19,4,0,39,4,12,5,10,34,4947,0,0,4,1
32,4,1,39,4,5,10,8,28,11954,0,0,4,2
11,4,0,39,4,9,4,4,34,6173,0,0,2,5
16,2,1,0,2,9,4,10,34,14480,0,0,3,2
15,4,1,39,7,14,6,10,70,948,0,0,2,0
35,2,0,39,4,1,13,7,12,5049,0,0,0,1
3,4,1,39,4,6,11,14,45,10533,0,0,4,1
7,4,1,39,4,11,15,7,34,14496,0,0,2,0
29,4,0,39,4,15,1,1,16,5230,0,0,0,1
35,4,1,39,2,15,1,14,34,21110,0,0,2,0
26,4,1,39,4,10,7,10,50,19571,118,0,2,0
23,4,1,39,4,15,1,6,42,9072,0,0,4,1
3,2,1,39,4,11,15,12,25,18718,0,0,2,3
28,3,0,38,4,6,11,8,34,2426,0,0,5,4
34,4,0,39,4,11,15,7,34,10558,0,0,2,5
2,4,0,39,4,15,1,8,19,20049,0,0,4,3
12,4,1,39,2,11,15,11,39,13777,0,0,4,4
7,4,0,39,4,9,4,1,34,2365,0,0,4,1
21,4,1,39,6,9,4,4,56,17892,0,0,2,0
9,4,1,39,4,11,15,7,34,17372,0,0,4,1
30,4,1,39,4,11,15,3,34,8874,0,0,2,0
3,4,0,39,4,15,1,4,23,16933,0,0,4,3
36,4,1,39,4,9,4,12,23,4338,0,0,2,0
16,4,1,39,4,9,4,1,45,4271,0,39,2,0
21,4,1,39,4,15,1,4,45,4587,0,39,2,0
37,4,1,39,5,10,7,10,56,3679,0,0,2,0
42,4,1,39,4,15,1,1,34,6213,0,0,5,4
25,4,1,39,1,11,15,13,23,10208,0,0,2,0
3,4,0,39,0,15,1,0,6,3584,0,0,4,1
42,4,1,39,7,10,7,10,34,8034,0,0,2,0
23,4,1,39,5,15,1,5,34,8190,0,0,2,0
10,4,0,39,4,15,1,1,38,6351,0,0,0,4
18,4,1,39,6,11,15,14,45,15710,0,0,2,0
22,4,1,39,4,15,1,4,45,21542,0,0,0,1
33,4,1,39,6,11,15,3,45,17850,118,0,2,0
18,4,0,39,4,11,15,4,23,7677,0,0,6,4
37,4,1,39,1,15,1,4,34,1223,0,0,2,0
39,4,1,39,6,15,1,5,45,19923,0,0,2,0
24,1,1,39,6,12,5,4,39,21328,0,0,4,1
2,3,0,13,4,11,15,6,56,10376,0,0,4,2
25,4,0,39,4,9,4,10,50,12243,0,0,2,5
52,4,0,39,4,11,15,8,25,2142,0,0,0,1
30,4,0,39,4,11,15,5,40,4714,0,0,4,4
39,4,1,39,4,15,1,3,34,20733,0,0,2,0
25,4,1,10,4,10,7,10,34,13390,0,0,2,0
14,4,0,0,4,15,1,12,34,5065,0,0,4,2
3,4,1,39,4,2,14,5,34,19543,0,0,4,3
8,4,1,39,4,11,15,7,34,8269,0,0,4,3
28,4,1,39,4,11,15,14,34,16715,0,0,0,1
14,4,1,39,2,12,5,10,37,9329,0,0,4,1
21,4,0,39,4,11,15,8,28,14831,0,0,0,1
0,4,0,39,4,0,12,12,12,4122,0,0,4,3
15,4,1,39,4,11,15,6,34,4447,0,0,3,2
27,4,0,39,4,15,1,1,34,14812,0,0,0,4
11,4,0,39,4,15,1,4,34,12471,0,0,0,1
15,4,0,39,4,7,3,1,39,12573,0,0,4,1
23,1,1,0,4,14,6,10,34,20514,118,0,2,0
33,4,1,39,2,11,15,14,34,3268,0,0,2,0
35,4,1,39,4,15,1,12,34,4066,0,0,2,0
8,4,1,39,2,11,15,5,7,7794,0,25,4,3
9,4,1,39,6,0,12,5,93,12884,0,0,2,0
20,4,1,39,6,1,13,5,30,3059,0,0,4,3
2,2,0,39,4,11,15,8,34,17478,0,0,4,3
25,4,0,39,4,11,15,12,39,3941,0,0,5,4
13,2,0,39,7,15,1,10,34,10491,0,0,2,5
7,4,1,39,4,15,1,6,34,9466,0,0,4,3
30,1,0,37,6,9,4,4,56,5757,0,0,6,4
32,4,1,39,6,7,3,4,17,178,0,0,0,1
16,4,0,39,2,11,15,13,50,47,0,0,0,1
2,4,1,39,4,11,15,6,23,20021,0,0,4,3
20,4,1,39,4,11,15,14,34,7152,0,0,2,0
25,2,1,39,4,11,15,8,34,11090,0,0,4,2
25,4,1,39,7,8,2,11,34,3764,0,0,2,0
8,4,0,13,4,3,8,9,34,8451,0,0,4,1
18,0,0,39,2,15,1,1,34,20817,0,0,5,4
0,4,0,39,4,1,13,9,17,2765,0,0,4,3
13,4,0,39,4,11,15,8,28,9217,0,0,4,1
6,4,0,39,4,9,4,10,17,18675,0,0,4,1
39,4,0,39,6,12,5,12,56,16508,0,65,0,4
12,4,1,39,4,12,5,10,34,6721,0,0,4,1
28,4,1,39,6,9,4,5,66,14155,0,8,2,0
5,4,1,32,4,11,15,6,45,4886,0,0,4,3
36,4,1,39,4,15,1,3,29,14934,0,0,2,0
13,4,1,39,4,9,4,12,45,21452,0,0,2,0
50,4,1,39,0,12,5,0,11,20613,0,0,2,0
32,4,1,39,2,15,1,11,38,15841,0,0,2,0
6,2,1,39,4,15,1,8,34,19806,0,0,4,3
18,2,1,39,4,8,2,1,34,17597,0,0,2,0
4,4,1,39,4,15,1,10,1,2902,0,0,4,3
20,4,1,39,4,9,4,8,34,16587,0,0,0,1
17,4,1,39,4,11,15,5,34,21367,0,0,0,1
17,4,1,39,4,11,15,3,42,19756,0,0,4,1
14,2,1,39,4,11,15,7,34,20100,0,0,4,1
38,4,1,39,4,15,1,4,56,12715,0,0,2,0
27,1,0,30,4,11,15,8,45,8791,0,0,2,5
26,4,1,39,4,12,5,1,34,1540,0,0,4,1
10,4,1,39,7,9,4,10,45,16503,0,0,4,4
31,4,1,39,7,11,15,1,28,1886,0,0,2,0
5,4,1,39,4,15,1,3,34,2902,0,0,4,1
15,4,1,39,4,15,1,6,34,4328,0,0,2,0
0,4,0,39,4,1,13,8,23,10294,0,0,4,3
53,4,0,39,4,15,1,12,27,10695,0,0,6,1
4,4,0,32,6,2,14,1,23,259,85,0,2,5
17,4,1,39,5,9,4,12,45,9788,0,0,2,0
29,1,1,30,4,9,4,1,28,8123,0,69,2,0
28,4,0,39,4,6,11,8,6,6546,0,0,4,1
32,4,1,39,4,14,6,10,42,13047,0,0,2,0
13,2,1,39,0,11,15,0,34,18037,0,0,2,0
17,4,0,39,4,12,5,10,34,7823,0,0,4,1
35,4,0,39,8,11,15,1,23,8697,0,0,2,5
0,4,0,39,4,0,12,1,12,14602,0,0,4,3
21,4,0,39,1,11,15,10,34,7799,0,0,0,4
23,4,1,39,1,15,1,5,34,19319,0,0,2,0
55,4,1,39,6,15,1,12,34,14117,0,0,2,0
29,4,1,39,6,14,6,10,75,8748,0,69,2,0
39,4,0,39,4,9,4,4,50,7657,113,0,4,1
3,4,0,39,4,11,15,1,34,6828,0,0,4,3
25,4,1,39,4,11,15,7,42,18283,0,0,0,4
17,4,0,39,4,11,15,7,34,5521,0,0,0,4
2,4,1,39,4,11,15,6,28,13544,0,0,4,3
9,3,1,26,4,4,9,3,28,6237,0,0,5,1
9,4,1,39,4,11,15,3,12,16057,0,0,4,3
40,4,1,39,4,9,4,4,45,7896,0,0,2,0
42,4,1,39,6,9,4,10,37,5125,118,0,2,0
18,4,1,26,4,11,15,6,34,18341,0,0,2,0
34,4,0,39,4,8,2,10,34,7062,0,0,5,4
20,4,1,39,4,6,11,3,28,1050,0,0,0,3
53,4,0,39,4,11,15,8,20,7122,0,0,0,1
7,4,1,39,4,11,15,8,32,5136,0,0,2,0
31,2,1,39,4,15,1,6,34,17743,0,0,0,2
17,4,0,39,4,9,4,7,32,18346,0,0,4,1
13,4,0,39,4,15,1,8,28,4807,0,0,0,4
8,1,0,39,4,9,4,1,34,20082,0,0,4,3
1,4,0,39,4,15,1,8,34,3224,0,0,4,1
26,2,1,39,4,9,4,7,34,4049,0,0,2,0
31,4,0,39,4,7,3,1,34,2826,0,0,0,1
21,4,1,26,6,5,10,12,34,17994,0,0,2,0
24,4,1,39,2,9,4,10,28,16625,0,0,2,0
7,4,1,26,4,0,12,8,34,11874,0,0,2,0
17,4,1,39,6,14,6,10,28,8035,0,0,2,0
40,1,1,39,4,11,15,3,34,20527,0,0,2,0
13,4,1,39,4,11,15,3,42,967,0,0,4,3
6,4,1,39,4,11,15,8,45,11482,0,0,2,0
25,4,1,39,4,9,4,13,39,2283,0,0,2,0
17,4,1,39,4,11,15,14,34,17452,0,0,2,0
18,4,1,39,4,9,4,4,34,10207,0,0,2,0
15,4,0,39,4,12,5,10,34,15421,0,15,4,1
19,4,1,39,5,15,1,4,45,6698,0,0,2,0
19,4,0,39,7,11,15,8,25,5661,0,0,5,3
5,4,1,39,4,15,1,3,34,18108,0,0,4,4
39,2,1,39,4,11,15,14,34,16230,0,0,2,0
21,4,1,39,4,9,4,10,45,7534,107,0,2,0
1,2,0,39,4,11,15,12,9,5911,0,0,4,3
23,4,1,39,4,11,15,3,34,3675,0,0,2,0
50,4,0,39,4,15,1,1,17,423,0,0,6,1
23,4,1,39,4,11,15,8,23,8234,0,0,2,0
8,4,1,39,4,11,15,1,34,8385,0,0,2,2
17,4,0,39,4,9,4,1,34,351,0,0,4,3
54,4,1,39,2,12,5,4,12,14913,30,0,6,1
14,4,1,39,4,9,4,10,34,3511,0,0,2,0
12,4,0,39,4,12,5,4,39,4443,0,0,4,1
6,4,1,39,6,3,8,12,34,17997,0,0,2,2
14,2,0,39,4,11,15,8,31,8627,0,0,4,1
48,4,1,39,0,14,6,0,75,10882,46,0,4,1
25,4,0,39,4,15,1,7,34,3381,0,0,0,1
0,4,1,39,4,2,14,6,12,5677,0,0,4,3
14,4,1,39,6,11,15,4,34,9834,0,0,2,0
25,2,0,39,4,15,1,1,34,16108,0,0,0,1
23,4,0,39,4,9,4,4,39,10970,0,0,2,5
40,2,1,39,4,12,5,4,34,3241,0,42,2,0
41,4,1,39,6,11,15,12,50,19714,0,0,2,0
21,4,1,39,4,11,15,3,61,3503,0,0,2,0
13,4,0,39,1,7,3,10,34,18409,0,0,4,1
7,4,0,39,4,9,4,8,34,4977,0,0,4,3
48,4,0,39,4,9,4,1,34,11613,0,0,0,1
20,4,1,39,4,15,1,3,45,6226,0,0,0,1
23,4,1,39,4,15,1,10,34,18007,107,0,2,0
8,4,0,39,4,12,5,10,34,13986,0,0,4,1
11,4,0,39,4,15,1,8,23,18781,0,0,0,1
1,4,1,39,4,0,12,5,19,3975,0,0,4,3
23,4,0,39,4,1,13,8,12,827,0,0,0,2
25,2,1,14,4,11,15,8,34,13938,0,0,2,0
9,4,1,39,4,1,13,8,17,18182,0,0,2,2
33,4,0,39,2,9,4,10,45,18656,0,0,0,4
48,4,0,39,4,15,1,1,34,21256,0,0,0,1
50,4,1,39,4,15,1,1,28,425,112,0,0,1
19,4,0,39,4,1,13,7,34,14463,0,0,4,4
23,4,1,39,4,15,1,3,34,807,0,0,0,4
4,4,0,39,4,11,15,7,34,9124,0,0,4,1
25,4,1,39,4,11,15,14,45,3440,0,0,0,1
25,4,0,39,4,11,15,7,34,8284,0,0,0,4
13,1,0,39,4,15,1,10,44,21006,0,0,2,5
11,4,1,39,4,11,15,6,36,569,0,0,4,1
22,4,1,39,4,0,12,7,34,1450,51,0,2,0
15,4,0,0,4,8,2,8,34,11147,0,0,0,4
19,4,1,39,4,15,1,4,47,18011,0,0,2,0
21,4,0,31,5,11,15,8,12,7540,0,0,2,5
21,4,1,13,4,1,13,3,34,12403,0,0,2,0
46,4,1,39,6,5,10,3,34,16037,0,0,2,0
5,4,1,39,0,15,1,0,67,11895,0,0,4,3
1,4,1,39,6,15,1,5,23,10072,0,0,4,3
37,4,1,39,4,2,14,3,34,11115,0,0,2,0
40,4,0,39,2,11,15,1,7,3098,0,0,0,1
20,4,1,39,4,0,12,14,50,21601,0,0,2,0
2,4,1,39,0,15,1,0,34,5546,0,0,4,3
21,2,0,39,4,1,13,7,47,4177,0,0,0,4
27,4,1,39,4,15,1,3,51,12215,0,0,2,0
19,1,0,30,7,14,6,10,34,9435,0,0,0,3
22,4,0,39,4,2,14,1,34,13026,0,0,0,4
3,4,1,39,4,11,15,7,34,1418,0,0,4,1
19,4,1,39,4,11,15,3,34,756,0,0,2,0
8,4,0,39,4,12,5,10,56,9110,0,0,4,3
5,4,1,39,4,15,1,10,39,17757,0,0,4,1
19,4,1,39,4,1,13,3,56,1964,0,0,2,0
20,4,0,39,4,11,15,8,34,17032,0,0,4,1
2,4,1,39,0,15,1,0,34,10976,0,0,4,3
19,4,1,39,4,11,15,3,34,7012,0,0,2,0
2,4,0,39,7,11,15,1,34,6284,0,0,4,3
13,4,1,39,4,11,15,3,28,3855,0,0,4,3
26,4,1,39,5,11,15,5,39,400,0,0,2,0
1,4,0,39,4,11,15,1,34,2941,0,0,4,3
14,4,1,39,4,15,1,4,45,8159,0,0,2,3
36,0,0,39,7,11,15,8,20,466,0,0,2,5
23,4,1,39,4,15,1,12,45,20106,83,0,2,0
27,4,1,39,4,15,1,4,34,16048,0,0,2,0
9,4,0,39,4,11,15,7,34,11227,0,0,0,1
21,4,1,39,4,11,15,3,34,5082,0,0,4,1
5,4,0,39,4,15,1,8,45,5391,0,0,4,4
27,4,0,39,4,7,3,1,34,486,0,0,0,4
25,4,1,39,1,9,4,10,34,16048,0,0,2,0
14,1,1,39,4,11,15,1,34,20615,0,0,2,0
22,4,1,39,4,11,15,12,34,571,0,0,2,0
30,2,0,39,4,8,2,12,17,18140,0,0,0,4
13,1,1,3,4,9,4,8,6,6952,0,0,4,1
2,4,0,39,0,11,15,0,23,19737,0,0,4,2
10,4,1,39,4,11,15,6,34,2855,0,0,4,3
13,4,0,39,4,11,15,12,49,21448,0,0,0,4
19,4,1,39,4,1,13,3,34,5235,0,0,2,0
42,4,1,39,4,11,15,13,56,13770,0,0,0,4
24,4,0,39,2,11,15,4,34,7216,0,0,0,4
13,4,0,39,4,14,6,13,16,5749,0,0,4,3
21,4,1,39,4,11,15,3,34,3822,0,0,2,0
11,4,1,39,4,15,1,3,59,19624,0,0,2,0
28,4,1,39,4,11,15,3,34,6200,0,0,2,0
27,4,1,39,4,11,15,12,16,5337,0,0,2,0
45,4,0,39,4,11,15,7,34,8251,33,0,0,1
16,4,0,39,4,11,15,8,34,6953,0,0,0,4
20,4,1,39,4,11,15,3,34,6074,0,0,5,3
23,4,0,39,4,5,10,5,34,19394,0,0,0,4
42,4,1,39,4,1,13,12,56,2837,0,0,2,0
13,4,1,39,4,9,4,12,34,11066,0,0,2,0
17,4,0,39,4,8,2,1,34,8734,0,0,4,1
37,4,1,39,6,15,1,12,61,21100,0,0,2,0
12,4,1,39,4,15,1,3,28,19354,0,0,0,4
3,4,0,39,7,15,1,8,12,6429,0,0,4,3
6,4,1,39,4,0,12,6,45,9349,0,0,4,4
22,2,0,39,4,8,2,4,34,12700,0,0,0,4
25,4,0,39,4,15,1,4,34,8303,0,0,4,1
3,4,1,39,4,15,1,3,34,14515,0,0,4,1
16,4,0,39,7,15,1,13,34,12122,0,0,4,1
11,4,0,39,4,9,4,12,34,9495,0,0,4,1
38,4,1,39,6,12,5,10,34,4462,107,0,2,0
38,4,1,39,4,11,15,4,56,5698,0,0,0,1
29,4,0,39,2,15,1,13,34,14672,0,0,0,1
49,4,1,39,0,5,10,0,25,7315,0,0,2,0
31,4,0,39,4,15,1,1,34,4112,0,0,4,1
0,4,1,26,4,0,12,8,34,18402,0,0,4,2
7,1,1,0,7,15,1,8,16,13883,0,0,2,0
1,4,1,39,7,15,1,1,1,15046,0,0,4,3
13,4,1,39,4,15,1,12,23,9627,0,0,4,3
35,2,1,39,6,11,15,3,34,8805,0,0,0,1
16,4,1,39,7,11,15,8,34,14385,0,0,2,0
4,4,0,39,0,15,1,0,34,13056,74,0,2,5
26,4,0,39,4,11,15,4,34,4717,0,0,0,4
44,1,1,3,4,13,0,8,34,21505,0,0,3,1
39,4,1,0,4,0,12,3,66,5125,0,0,2,0
1,4,1,39,4,2,14,6,9,2336,0,0,4,3
22,4,1,39,4,12,5,10,56,15578,0,0,4,1
8,4,1,39,4,8,2,3,34,14143,0,0,2,0
13,4,1,39,2,12,5,10,34,9964,0,0,2,0
6,1,1,35,4,8,2,14,34,3070,0,0,4,3
17,1,1,3,7,10,7,13,12,3581,0,0,2,0
8,2,1,39,4,15,1,7,34,7764,0,0,4,3
23,4,1,39,4,12,5,4,45,960,0,0,2,0
